Default GU,Interaction,Signals,Successful rate
1,3585.0,13129.0,69.557823
5,2249.0,6513.0,69.557823
10,2075.0,5643.0,69.557823
30,1949.0,5013.0,69.982993
35,1939.0,4963.0,69.982993
40,1935.0,4943.0,69.897959
50,1937.0,4953.0,69.472789
250,2281.0,6673.0,53.656463
500,2857.0,9553.0,28.996599
1000,3189.0,11213.0,14.795918
